"","ID","Date","Filename","Keyword","Author","Title","Category"
"2164",2164,"1826-12-31","rstl_1826_0016.txt","fact","Charles Bell","XII. On the nervous circle which connects the voluntary muscles with the brain","fact"
"2165",2165,"1826-12-31","rstl_1826_0016.txt","fact","Charles Bell","XII. On the nervous circle which connects the voluntary muscles with the brain","fact"
"2166",2166,"1826-12-31","rstl_1826_0016.txt","facts","Charles Bell","XII. On the nervous circle which connects the voluntary muscles with the brain","fact"
"2167",2167,"1826-12-31","rstl_1826_0016.txt","facts","Charles Bell","XII. On the nervous circle which connects the voluntary muscles with the brain","fact"
"2168",2168,"1826-12-31","rstl_1826_0016.txt","facts","Charles Bell","XII. On the nervous circle which connects the voluntary muscles with the brain","fact"
"2169",2169,"1826-12-31","rstl_1826_0015.txt","fact","Michael Faraday","XI. On the mutual action of sulphuric acid and naphthaline, and on a new acid produced","fact"
"2170",2170,"1826-12-31","rstl_1826_0015.txt","fact","Michael Faraday","XI. On the mutual action of sulphuric acid and naphthaline, and on a new acid produced","fact"
"2171",2171,"1826-12-31","rstl_1826_0015.txt","facts","Michael Faraday","XI. On the mutual action of sulphuric acid and naphthaline, and on a new acid produced","fact"
"2172",2172,"1826-12-31","rstl_1826_0015.txt","facts","Michael Faraday","XI. On the mutual action of sulphuric acid and naphthaline, and on a new acid produced","fact"
"2173",2173,"1825-12-31","rstl_1825_0011.txt","facts","Baden Powell","IX. An experimental enquiry into the nature of the radiant heating effects from terrestrial sources","fact"
"2174",2174,"1825-12-31","rstl_1825_0011.txt","facts","Baden Powell","IX. An experimental enquiry into the nature of the radiant heating effects from terrestrial sources","fact"
"2175",2175,"1826-12-31","rstl_1826_0014.txt","fact","Mary Somerville","X. On the magnetizing power of the more refrangible solar rays","fact"
"2176",2176,"1826-12-31","rstl_1826_0013.txt","facts","John Davy","IX. Observations on the poison of the common toad","fact"
"2177",2177,"1778-12-31","rstl_1778_0007.txt","fact","Nathaniel Polhill","VII. A letter from Nathaniel Polhill, Esq. Member of Parliament for the Borough of Southwark, to Mr. John Belchier, F. R. S. on Mr. Debraw's improvements in the culture of bees","fact"
"2178",2178,"1778-12-31","rstl_1778_0009.txt","facts","John Haygarth","IX. Observations on the population and diseases of Chester, in the year 1774","fact"
"2179",2179,"1778-12-31","rstl_1778_0009.txt","facts","John Haygarth","IX. Observations on the population and diseases of Chester, in the year 1774","fact"
"2180",2180,"1778-12-31","rstl_1778_0009.txt","facts","John Haygarth","IX. Observations on the population and diseases of Chester, in the year 1774","fact"
"2181",2181,"1778-12-31","rstl_1778_0009.txt","facts","John Haygarth","IX. Observations on the population and diseases of Chester, in the year 1774","fact"
"2182",2182,"1778-12-31","rstl_1778_0009.txt","facts","John Haygarth","IX. Observations on the population and diseases of Chester, in the year 1774","fact"
"2183",2183,"1778-12-31","rstl_1778_0009.txt","facts","John Haygarth","IX. Observations on the population and diseases of Chester, in the year 1774","fact"
"2184",2184,"1778-12-31","rstl_1778_0009.txt","facts","John Haygarth","IX. Observations on the population and diseases of Chester, in the year 1774","fact"
"2185",2185,"1778-12-31","rstl_1778_0009.txt","facts","John Haygarth","IX. Observations on the population and diseases of Chester, in the year 1774","fact"
"2186",2186,"1778-12-31","rstl_1778_0009.txt","facts","John Haygarth","IX. Observations on the population and diseases of Chester, in the year 1774","fact"
"2187",2187,"1778-12-31","rstl_1778_0009.txt","facts","John Haygarth","IX. Observations on the population and diseases of Chester, in the year 1774","fact"
"2188",2188,"1778-12-31","rstl_1778_0009.txt","facts","John Haygarth","IX. Observations on the population and diseases of Chester, in the year 1774","fact"
"2189",2189,"1826-12-31","rstl_1826_0009.txt","facts","Everard Home","V. The Croonian Lecture. On the structure of a muscular fibre from which is derived its elongation and contraction","fact"
"2190",2190,"1826-12-31","rstl_1826_0007.txt","facts","John Davy","III. Observations on the changes which have taken place in some antient alloys of copper. By John Davy, M. D. F. R. S. In a letter to Sir Humphry Davy, Bart. Pres. R. S","fact"
"2191",2191,"1826-12-31","rstl_1826_0006.txt","fact","Thomas Jones","II. Description of an improved hygrometer","fact"
"2192",2192,"1826-12-31","rstl_1826_0001.txt","fact","James South","Observations of the apparent distances and positions of 458 double and triple stars, made in the years 1823, 1824, and 1825; together with a re-examination of 36 stars of the same description, the distances and positions of which were communicated in a former memoir","fact"
"2193",2193,"1826-12-31","rstl_1826_0001.txt","fact","James South","Observations of the apparent distances and positions of 458 double and triple stars, made in the years 1823, 1824, and 1825; together with a re-examination of 36 stars of the same description, the distances and positions of which were communicated in a former memoir","fact"
"2194",2194,"1834-12-31","rstl_1834_0030.txt","fact","Andrew Ure","XXVIII. Analysis of the moira brine spring near Ashby-de-la-Zouche, Leicestershire; with researches on the extraction of bromine","fact"
"2195",2195,"1834-12-31","rstl_1834_0029.txt","fact","Henry Robinson Palmer","XXVII. Observations on the motions of shingle beaches","fact"
"2196",2196,"1834-12-31","rstl_1834_0029.txt","fact","Henry Robinson Palmer","XXVII. Observations on the motions of shingle beaches","fact"
"2197",2197,"1834-12-31","rstl_1834_0029.txt","fact","Henry Robinson Palmer","XXVII. Observations on the motions of shingle beaches","fact"
"2198",2198,"1834-12-31","rstl_1834_0029.txt","fact","Henry Robinson Palmer","XXVII. Observations on the motions of shingle beaches","fact"
"2199",2199,"1834-12-31","rstl_1834_0029.txt","fact","Henry Robinson Palmer","XXVII. Observations on the motions of shingle beaches","fact"
"2200",2200,"1834-12-31","rstl_1834_0029.txt","facts","Henry Robinson Palmer","XXVII. Observations on the motions of shingle beaches","fact"
"2201",2201,"1834-12-31","rstl_1834_0029.txt","facts","Henry Robinson Palmer","XXVII. Observations on the motions of shingle beaches","fact"
"2202",2202,"1834-12-31","rstl_1834_0029.txt","facts","Henry Robinson Palmer","XXVII. Observations on the motions of shingle beaches","fact"
"2203",2203,"1834-12-31","rstl_1834_0029.txt","facts","Henry Robinson Palmer","XXVII. Observations on the motions of shingle beaches","fact"
"2204",2204,"1834-12-31","rstl_1834_0029.txt","facts","Henry Robinson Palmer","XXVII. Observations on the motions of shingle beaches","fact"
"2205",2205,"1826-12-31","rstl_1826_0003.txt","fact","James South","Re-examination of thirty-six double and triple stars, the distances and positions of which, as observed by Mr Herschel and Mr South, were published in the Philosophical Transactions for 1824","fact"
"2206",2206,"1826-12-31","rstl_1826_0003.txt","fact","James South","Re-examination of thirty-six double and triple stars, the distances and positions of which, as observed by Mr Herschel and Mr South, were published in the Philosophical Transactions for 1824","fact"
"2207",2207,"1826-12-31","rstl_1826_0000.txt","facts","none","Advertisment","fact"
"2208",2208,"1777-12-31","rstl_1777_0035.txt","fact","William Roy","XXXIV. Experiments and observations made in Britain, in order to obtain a rule for measuring heights with the barometer","fact"
"2209",2209,"1777-12-31","rstl_1777_0035.txt","fact","William Roy","XXXIV. Experiments and observations made in Britain, in order to obtain a rule for measuring heights with the barometer","fact"
"2210",2210,"1777-12-31","rstl_1777_0035.txt","facts","William Roy","XXXIV. Experiments and observations made in Britain, in order to obtain a rule for measuring heights with the barometer","fact"
"2211",2211,"1784-12-31","rstl_1784_0027.txt","fact","James Watt","XXVI. Sequel to the thoughts on the constituent parts of water and dephlogisticated air. In a subsequent letter from Mr. James Watt, Engineer, to Mr. De Luc, F.R.S","fact"
"2212",2212,"1784-12-31","rstl_1784_0026.txt","facts","James Watt","XXV. Thoughts on the constituent parts of water and of dephlogisticated air; with an account of some experiments on that subject. In a letter from Mr. James Watt, Engineer, to Mr. De Luc, F. R. S","fact"
"2213",2213,"1777-12-31","rstl_1777_0026.txt","fact","John Stewart","XXV. An account of the Kingdom of Thibet. In a letter from John Stewart, Esquire, F.R.S. to Sir John Pringle, Bart. P.R.S","fact"
"2214",2214,"1777-12-31","rstl_1777_0026.txt","fact","John Stewart","XXV. An account of the Kingdom of Thibet. In a letter from John Stewart, Esquire, F.R.S. to Sir John Pringle, Bart. P.R.S","fact"
"2215",2215,"1777-12-31","rstl_1777_0026.txt","fact","John Stewart","XXV. An account of the Kingdom of Thibet. In a letter from John Stewart, Esquire, F.R.S. to Sir John Pringle, Bart. P.R.S","fact"
"2216",2216,"1777-12-31","rstl_1777_0026.txt","fact","John Stewart","XXV. An account of the Kingdom of Thibet. In a letter from John Stewart, Esquire, F.R.S. to Sir John Pringle, Bart. P.R.S","fact"
"2217",2217,"1777-12-31","rstl_1777_0023.txt","fact","Jean-André de Luc","XXI. Barometrical observations on the depth of the mines in the Hartz. By John Andrew de Luc, F.R.S. In a letter to Sir John Pringle, P.R.S","fact"
"2218",2218,"1777-12-31","rstl_1777_0023.txt","fact","Jean-André de Luc","XXI. Barometrical observations on the depth of the mines in the Hartz. By John Andrew de Luc, F.R.S. In a letter to Sir John Pringle, P.R.S","fact"
"2219",2219,"1777-12-31","rstl_1777_0017.txt","fact","John Mudge","XVI. Directions for making the best composition for the metals of reflecting telescopes; together with a description of the process for grinding, polishing, and giving the great speculum the true parabolic curve.","fact"
"2220",2220,"1777-12-31","rstl_1777_0017.txt","fact","John Mudge","XVI. Directions for making the best composition for the metals of reflecting telescopes; together with a description of the process for grinding, polishing, and giving the great speculum the true parabolic curve.","fact"
"2221",2221,"1777-12-31","rstl_1777_0014.txt","fact","Dr. Dobson","XIII. Observations on the annual evaporation at Liverpool in Lancashire; and on evaporation considered as a test of the moisture or dryness of the atmosphere","fact"
"2222",2222,"1777-12-31","rstl_1777_0014.txt","fact","Dr. Dobson","XIII. Observations on the annual evaporation at Liverpool in Lancashire; and on evaporation considered as a test of the moisture or dryness of the atmosphere","fact"
"2223",2223,"1777-12-31","rstl_1777_0014.txt","fact","Dr. Dobson","XIII. Observations on the annual evaporation at Liverpool in Lancashire; and on evaporation considered as a test of the moisture or dryness of the atmosphere","fact"
"2224",2224,"1777-12-31","rstl_1777_0014.txt","fact","Dr. Dobson","XIII. Observations on the annual evaporation at Liverpool in Lancashire; and on evaporation considered as a test of the moisture or dryness of the atmosphere","fact"
"2225",2225,"1827-12-31","rstl_1827_0027.txt","facts","William Prout","XXIII. On the ultimate composition of simple alimentary substances; with some preliminary remarks on the analysis of organized bodies in general","fact"
"2226",2226,"1827-12-31","rstl_1827_0027.txt","facts","William Prout","XXIII. On the ultimate composition of simple alimentary substances; with some preliminary remarks on the analysis of organized bodies in general","fact"
"2227",2227,"1827-12-31","rstl_1827_0027.txt","facts","William Prout","XXIII. On the ultimate composition of simple alimentary substances; with some preliminary remarks on the analysis of organized bodies in general","fact"
"2228",2228,"1827-12-31","rstl_1827_0027.txt","facts","William Prout","XXIII. On the ultimate composition of simple alimentary substances; with some preliminary remarks on the analysis of organized bodies in general","fact"
"2229",2229,"1827-12-31","rstl_1827_0027.txt","facts","William Prout","XXIII. On the ultimate composition of simple alimentary substances; with some preliminary remarks on the analysis of organized bodies in general","fact"
"2230",2230,"1827-12-31","rstl_1827_0026.txt","facts","Samuel Hunter Christie","XXI. Theory of the diurnal variation of the magnetic needle, illustrated by experiments","fact"
"2231",2231,"1827-12-31","rstl_1827_0024.txt","facts","Alexander Philip Wilson Philip","XX. Some observations on the effects of dividing the nerves of the lungs, and subjecting the latter to the influence of voltaic electricity","fact"
"2232",2232,"1777-12-31","rstl_1777_0009.txt","fact","William Henly","VIII. Experiments and observations in electricity","fact"
"2233",2233,"1777-12-31","rstl_1777_0009.txt","facts","William Henly","VIII. Experiments and observations in electricity","fact"
"2234",2234,"1777-12-31","rstl_1777_0009.txt","facts","William Henly","VIII. Experiments and observations in electricity","fact"
